enhancer_element	closest_gene_id	closest_gene_name
chr7:152697300-152701500	ENSG00000196584.3	XRCC2
chr7:92462700-92466600	ENSG00000242950.7	ERVW-1
chr16:87793300-87794600	ENSG00000104731.14	KLHDC4
chr13:33623900-33625300	ENSG00000133119.13	RFC3
chrX:2595000-2599900	ENSG00000002586.20	CD99
chr10:126976200-126977700	ENSG00000150760.13	DOCK1
chr12:68935400-68939300	ENSG00000135678.12	CPM
chr2:163748000-163750700	ENSG00000182263.14	FIGN
chr12:96187600-96188900	ENSG00000111145.8	ELK3
chr5:72594600-72596600	ENSG00000178175.12	ZNF366
chr7:102095100-102096600	ENSG00000257923.12	CUX1
chr2:197103900-197105300	ENSG00000065413.20	ANKRD44
chr1:245105800-245107000	ENSG00000203666.12	EFCAB2
chr17:9218700-9220100	ENSG00000065320.9	NTN1
chr20:50321800-50323400	ENSG00000172216.6	CEBPB
chr2:9803600-9805200	ENSG00000115750.17	TAF1B
chr1:36488100-36490500	ENSG00000119535.18	CSF3R
chr1:16026000-16028000	ENSG00000186510.12	CLCNKA
chr1:27729600-27731200	ENSG00000009780.16	FAM76A
chr10:16813600-16815300	ENSG00000148484.18	RSU1
chr11:134521900-134523600	ENSG00000109956.13	B3GAT1
chr14:61396100-61397300	ENSG00000027075.16	PRKCH
chr17:14711700-14713400	ENSG00000125430.9	HS3ST3B1
chr17:29199900-29201600	ENSG00000196535.17	MYO18A
chr2:84696900-84698300	ENSG00000115423.19	DNAH6
chr2:164963200-164964400	ENSG00000169507.9	SLC38A11
chr2:174498300-174500000	ENSG00000163328.14	GPR155
chr2:231477500-231479500	ENSG00000115053.17	NCL
chr4:128186500-128188300	ENSG00000164040.18	PGRMC2
chr5:142992900-142995000	ENSG00000145819.18	ARHGAP26
chr6:3513700-3515100	ENSG00000137266.15	SLC22A23
chr6:4822600-4824600	ENSG00000153046.18	CDYL
chr6:132744200-132745500	ENSG00000093134.15	VNN3
chr7:138118700-138120600	ENSG00000122787.15	AKR1D1
chr9:79914200-79915400	ENSG00000106829.20	TLE4
chr1:26030400-26031500	ENSG00000158008.10	EXTL1
chr15:90150500-90151800	ENSG00000185033.14	SEMA4B
chr17:40593900-40595700	ENSG00000126353.3	CCR7
chr2:72829400-72830500	ENSG00000144036.16	EXOC6B
chr3:48460800-48462400	ENSG00000213689.14	TREX1
chr3:63791700-63793200	ENSG00000163632.14	C3orf49
chr5:172161200-172162400	ENSG00000072786.13	STK10
chr6:35365800-35366900	ENSG00000112033.14	PPARD
chr6:89152900-89154300	ENSG00000146281.6	PM20D2
chr8:120703700-120705500	ENSG00000172164.15	SNTB1
chr14:102467400-102469700	ENSG00000156381.9	ANKRD9
chr1:24261500-24268100	ENSG00000158055.16	GRHL3
chr19:7647300-7649600	ENSG00000076944.16	STXBP2
chr20:12964400-12966000	ENSG00000172296.13	SPTLC3
chr4:100931500-100933900	ENSG00000138814.17	PPP3CA
chr6:10368700-10371500	ENSG00000137203.15	TFAP2A
chr14:61380100-61381200	ENSG00000027075.16	PRKCH
chr7:100744200-100746100	ENSG00000146839.19	ZAN
chr16:67021800-67023700	ENSG00000067955.15	CBFB
chr19:55124700-55126400	ENSG00000125503.13	PPP1R12C
chr11:107878700-107880900	ENSG00000110660.15	SLC35F2
chr21:42966000-42968600	ENSG00000160199.15	PKNOX1
chr5:74675900-74677900	ENSG00000049860.14	HEXB
chrX:56737600-56739900	ENSG00000204272.13	NBDY
chr13:48649400-48650800	ENSG00000152207.8	CYSLTR2
chr3:64423200-64425000	ENSG00000163637.13	PRICKLE2
chr5:149982700-149984700	ENSG00000155850.8	SLC26A2
chr5:174356900-174359000	ENSG00000170091.11	NSG2
chr11:17237300-17240700	ENSG00000070081.17	NUCB2
chr11:78834600-78835900	ENSG00000149256.16	TENM4
chr1:207773800-207776900	ENSG00000117335.20	CD46
chr7:108348300-108349800	ENSG00000091129.21	NRCAM
chr7:128260200-128261700	ENSG00000174697.5	LEP
chr12:76629200-76631700	ENSG00000091039.17	OSBPL8
chr7:112675800-112678800	ENSG00000146802.13	TMEM168
chr6:7169900-7171100	ENSG00000124782.20	RREB1
chr9:110581700-110583700	ENSG00000165124.18	SVEP1
chr2:102123700-102125300	ENSG00000115594.12	IL1R1
chr13:44589500-44592800	ENSG00000102804.15	TSC22D1
chr1:151581200-151582600	ENSG00000143376.14	SNX27
chr12:122728400-122729600	ENSG00000196917.6	HCAR1
chr5:168357400-168359700	ENSG00000113645.15	WWC1
chr4:56683300-56685900	ENSG00000171476.22	HOPX
chr15:65559500-65564600	ENSG00000074696.13	HACD3
chr4:40398200-40400200	ENSG00000174343.6	CHRNA9
chr10:45002600-45003700	ENSG00000165512.5	ZNF22
chr20:23103500-23104600	ENSG00000125810.10	CD93
chr6:4376400-4379300	ENSG00000198721.13	ECI2
chr4:54621700-54628200	ENSG00000157404.16	KIT
chr3:55010100-55011500	ENSG00000144771.8	LRTM1
chr8:124843600-124844800	ENSG00000170873.19	MTSS1
chr11:66174900-66176700	ENSG00000175115.13	PACS1
chr19:32371500-32372700	ENSG00000168813.17	ZNF507
chr21:29368700-29375000	ENSG00000156273.16	BACH1
chr8:29869300-29872800	ENSG00000133872.14	SARAF
chr18:9658000-9659100	ENSG00000154845.16	PPP4R1
chr11:74256600-74261300	ENSG00000149380.12	P4HA3
chr18:48344500-48345800	ENSG00000184828.10	ZBTB7C
chr8:101079000-101080100	ENSG00000120963.12	ZNF706
chr10:30366500-30368700	ENSG00000107951.15	MTPAP
chr2:37755900-37758800	ENSG00000163171.8	CDC42EP3
chr1:219584900-219588700	ENSG00000215817.7	ZC3H11B
chr7:51235600-51236800	ENSG00000106078.19	COBL
chr2:98177100-98181900	ENSG00000168658.19	VWA3B
chr17:1613300-1615000	ENSG00000167703.15	SLC43A2
chr9:116261300-116262900	ENSG00000182752.10	PAPPA
chr19:4226200-4228500	ENSG00000105246.6	EBI3
chr10:3317000-3320900	ENSG00000107959.17	PITRM1
chr11:57127600-57129200	ENSG00000183908.7	LRRC55
chrX:37810400-37811600	ENSG00000165168.8	CYBB
chr17:28632600-28637500	ENSG00000007202.15	KIAA0100
chr9:741000-742200	ENSG00000107104.20	KANK1
chr12:4808600-4809900	ENSG00000151079.7	KCNA6
chr7:128427800-128429300	ENSG00000106348.18	IMPDH1
chr7:121427300-121430700	ENSG00000196937.11	FAM3C
chr16:3595100-3599100	ENSG00000188827.11	SLX4
chr1:102774100-102775400	ENSG00000060718.22	COL11A1
chrX:134611800-134613500	ENSG00000170965.10	PLAC1
chr3:54892000-54893100	ENSG00000144771.8	LRTM1
chr5:132955400-132956700	ENSG00000072364.13	AFF4
chr12:46497600-46498900	ENSG00000134294.14	SLC38A2
chr8:120078600-120080400	ENSG00000187955.12	COL14A1
chr11:46897800-46899000	ENSG00000134569.10	LRP4
chr5:173074100-173077400	ENSG00000164463.12	CREBRF
chr3:150404900-150406400	ENSG00000196428.12	TSC22D2
chr21:29014600-29016200	ENSG00000156253.7	RWDD2B
chr6:57069300-57072200	ENSG00000112200.17	ZNF451
chr11:129732800-129734300	ENSG00000151715.8	TMEM45B
chr15:33871200-33874900	ENSG00000198838.14	RYR3
chr3:31484700-31488200	ENSG00000163527.10	STT3B
chr14:103270200-103274900	ENSG00000100664.11	EIF5
chr9:93331300-93333000	ENSG00000165238.16	WNK2
chr2:28906600-28908100	ENSG00000163811.12	WDR43
chr15:75669900-75671100	ENSG00000173548.9	SNX33
chr4:140268900-140270100	ENSG00000153130.18	SCOC
chr7:108221800-108223700	ENSG00000091129.21	NRCAM
chr7:150999200-151001500	ENSG00000164867.11	NOS3
chr10:8359800-8363100	ENSG00000107485.18	GATA3
chr9:134530700-134532700	ENSG00000130635.16	COL5A1
chr2:215887400-215889100	ENSG00000118242.16	MREG
chr2:149417900-149419300	ENSG00000187123.15	LYPD6
chr2:46392500-46396300	ENSG00000284701.1	TMEM247
chr8:142805900-142812000	ENSG00000167656.5	LY6D
chr1:115320200-115321300	ENSG00000134259.6	NGF
chr1:190018700-190020600	ENSG00000162670.11	BRINP3
chr10:125975600-125977200	ENSG00000203780.12	FANK1
chr12:38101700-38103900	ENSG00000175548.9	ALG10B
chr12:47036500-47037700	ENSG00000179715.13	PCED1B
chr12:114627400-114630100	ENSG00000135111.16	TBX3
chr19:46264300-46265900	ENSG00000124440.16	HIF3A
chr2:215634800-215636200	ENSG00000115414.21	FN1
chr21:36424600-36425700	ENSG00000159259.8	CHAF1B
chr21:38039500-38040700	ENSG00000157542.11	KCNJ6
chr21:38146900-38148300	ENSG00000157551.19	KCNJ15
chr4:94637100-94638400	ENSG00000163110.15	PDLIM5
chr4:168437900-168439500	ENSG00000181381.15	DDX60L
chr4:174429700-174430900	ENSG00000164120.14	HPGD
chr4:174487100-174489800	ENSG00000164120.14	HPGD
chr5:28374500-28376100	ENSG00000113100.10	CDH9
chr5:38426200-38427600	ENSG00000164318.18	EGFLAM
chr5:72403800-72405200	ENSG00000049883.15	PTCD2
chr5:77884600-77885800	ENSG00000171530.15	TBCA
chr7:534500-536400	ENSG00000197461.13	PDGFA
chr1:202067800-202069000	ENSG00000170075.10	GPR37L1
chr11:12689600-12690900	ENSG00000187079.20	TEAD1
chr11:47190500-47191700	ENSG00000165912.16	PACSIN3
chr11:86487400-86489000	ENSG00000149201.10	CCDC81
chr12:131858400-131859600	ENSG00000198598.7	MMP17
chr13:30733300-30734600	ENSG00000132965.10	ALOX5AP
chr13:44819600-44820900	ENSG00000083635.8	NUFIP1
chr13:90443000-90444100	ENSG00000179399.15	GPC5
chr13:106105100-106106600	ENSG00000125266.8	EFNB2
chr14:68556000-68557100	ENSG00000182185.18	RAD51B
chr16:81719400-81720500	ENSG00000197943.10	PLCG2
chr19:47316400-47318400	ENSG00000197405.8	C5AR1
chr2:62666800-62667900	ENSG00000115504.15	EHBP1
chr2:234364400-234365800	ENSG00000188042.8	ARL4C
chr2:236771600-236773000	ENSG00000144476.6	ACKR3
chr20:22772100-22774100	ENSG00000125798.15	FOXA2
chr3:9887700-9888800	ENSG00000171135.15	JAGN1
chr3:23736600-23738200	ENSG00000170142.12	UBE2E1
chr3:129552600-129553700	ENSG00000004399.13	PLXND1
chr4:6722400-6724100	ENSG00000186222.5	BLOC1S4
chr4:128276200-128277900	ENSG00000164040.18	PGRMC2
chr5:66879900-66881100	ENSG00000069020.18	MAST4
chr5:76802200-76803800	ENSG00000164251.5	F2RL1
chr6:113354200-113355500	ENSG00000277443.3	MARCKS
chr7:28043100-28044400	ENSG00000153814.13	JAZF1
chr7:34034000-34035400	ENSG00000164619.10	BMPER
chr7:34137200-34138700	ENSG00000164619.10	BMPER
chr8:40036400-40037800	ENSG00000188676.13	IDO2
chr8:125389300-125390500	ENSG00000173334.4	TRIB1
chr8:125506800-125507900	ENSG00000173334.4	TRIB1
chr9:116098000-116099200	ENSG00000182752.10	PAPPA
chr5:73243900-73247500	ENSG00000164325.8	TMEM174
chr19:13935000-13936800	ENSG00000132000.14	PODNL1
chr22:41224400-41225600	ENSG00000100399.16	CHADL
chr12:32431500-32432800	ENSG00000139132.16	FGD4
chr1:40883400-40884800	ENSG00000179862.7	CITED4
chrX:49851100-49855200	ENSG00000101951.17	PAGE4
chr2:64781100-64782300	ENSG00000179833.4	SERTAD2
chr12:121164800-121166200	ENSG00000089041.17	P2RX7
chr22:21039700-21040900	ENSG00000187905.10	LRRC74B
chr2:174027300-174028400	ENSG00000172845.18	SP3
chr1:45442100-45443300	ENSG00000070759.17	TESK2
chr1:152108000-152110100	ENSG00000159450.12	TCHH
chr15:34186200-34187300	ENSG00000134152.11	KATNBL1
chr2:186521500-186522600	ENSG00000065548.18	ZC3H15
chr8:22183300-22184700	ENSG00000168487.20	BMP1
chr1:183262200-183263500	ENSG00000157064.11	NMNAT2
chr10:7619300-7623500	ENSG00000123243.15	ITIH5
chr2:227692900-227696300	ENSG00000135917.16	SLC19A3
chr20:35199200-35204000	ENSG00000125966.10	MMP24
chr8:125304000-125305900	ENSG00000173334.4	TRIB1
chr9:33146200-33147400	ENSG00000086062.13	B4GALT1
chr12:56529700-56530800	ENSG00000076067.13	RBMS2
chr18:44671300-44674500	ENSG00000152217.20	SETBP1
chr15:31135400-31138400	ENSG00000134160.15	TRPM1
chr16:68010800-68013100	ENSG00000263201.1	DPEP2NB
chr11:12225400-12226600	ENSG00000133816.18	MICAL2
chr3:49463700-49464800	ENSG00000173402.12	DAG1
chr2:164902400-164903600	ENSG00000169507.9	SLC38A11
chr2:118116600-118120400	ENSG00000125629.15	INSIG2
chr8:11871400-11872700	ENSG00000164733.22	CTSB
chr1:184446500-184449200	ENSG00000116667.15	C1orf21
chr6:31719500-31721100	ENSG00000204421.3	LY6G6C
chr12:131877000-131878100	ENSG00000177169.10	ULK1
chr4:77270800-77273300	ENSG00000138764.15	CCNG2
chr9:121560100-121563400	ENSG00000136848.17	DAB2IP
chr1:21657000-21658500	ENSG00000076864.20	RAP1GAP
chr7:37496300-37498100	ENSG00000155849.16	ELMO1
chr14:105763800-105766300	ENSG00000184986.11	TMEM121
chr7:2192600-2194000	ENSG00000002822.16	MAD1L1
chr19:9033400-9038800	ENSG00000170929.6	OR1M1
chr2:64707500-64709200	ENSG00000179833.4	SERTAD2
chr15:68752800-68757000	ENSG00000140350.15	ANP32A
chr5:42629100-42633000	ENSG00000112964.14	GHR
chr14:20514700-20517600	ENSG00000182545.6	RNASE10
chr2:20150500-20151600	ENSG00000115884.11	SDC1
chr2:105446900-105448400	ENSG00000115641.19	FHL2
chr1:41267800-41269000	ENSG00000010803.16	SCMH1
chr1:75615700-75616900	ENSG00000137968.16	SLC44A5
chr10:26276900-26279000	ENSG00000136750.13	GAD2
chr10:78376900-78378400	ENSG00000138326.21	RPS24
chr13:96581100-96582600	ENSG00000185352.9	HS6ST3
chr17:31502600-31503800	ENSG00000131242.18	RAB11FIP4
chr19:57078400-57079800	ENSG00000131864.10	USP29
chr22:47148100-47150000	ENSG00000054611.14	TBC1D22A
chr8:126381800-126383300	ENSG00000168672.4	LRATD2
chrX:20801000-20803200	ENSG00000177189.14	RPS6KA3
chr19:13135500-13137100	ENSG00000160877.6	NACC1
chr3:197300100-197302100	ENSG00000075711.21	DLG1
chr8:100417900-100420100	ENSG00000034677.13	RNF19A
chr10:3882000-3883500	ENSG00000067082.15	KLF6
chr9:99000100-99003300	ENSG00000204291.11	COL15A1
chr8:101060500-101061900	ENSG00000164924.18	YWHAZ
chr4:103718800-103721500	ENSG00000169836.5	TACR3
chr12:111405500-111406600	ENSG00000111252.11	SH2B3
chr7:108302200-108303800	ENSG00000091129.21	NRCAM
chr12:92880500-92881700	ENSG00000102189.17	EEA1
chr19:550000-551700	ENSG00000197540.8	GZMM
chr14:68715100-68717200	ENSG00000185650.10	ZFP36L1
chr17:50434600-50436000	ENSG00000167107.13	ACSF2
chr7:76280100-76284300	ENSG00000177679.16	SRRM3
chr9:83023200-83024800	ENSG00000165105.10	RASEF
chr2:232668700-232669800	ENSG00000115468.12	EFHD1
chr13:45209500-45210700	ENSG00000180332.7	KCTD4
chr20:5632900-5637100	ENSG00000125772.14	GPCPD1
chr12:31717200-31719100	ENSG00000151743.11	AMN1
chr10:132482800-132483900	ENSG00000068383.19	INPP5A
chr1:203055800-203060200	ENSG00000143847.15	PPFIA4
chr2:159456600-159459000	ENSG00000123636.18	BAZ2B
chr18:51025900-51027600	ENSG00000141646.14	SMAD4
chr1:107617100-107621800	ENSG00000134215.16	VAV3
chr5:67747800-67752900	ENSG00000145675.15	PIK3R1
chr7:93872800-93875200	ENSG00000105825.14	TFPI2
chr10:7582900-7585800	ENSG00000123243.15	ITIH5
chr5:180126300-180127800	ENSG00000146090.16	RASGEF1C
chr4:47489000-47490800	ENSG00000145246.14	ATP10D
chr22:37086100-37092100	ENSG00000187045.19	TMPRSS6
chr12:108744900-108746400	ENSG00000110880.11	CORO1C
chrX:153505300-153510500	ENSG00000067842.18	ATP2B3
chr12:4556000-4558400	ENSG00000010219.13	DYRK4
chr7:100122900-100124500	ENSG00000214309.5	MBLAC1
chr1:99573200-99575100	ENSG00000099260.11	PALMD
chr11:64308900-64310300	ENSG00000173153.17	ESRRA
chr9:123953600-123955300	ENSG00000119522.16	DENND1A
chr7:142897100-142902400	ENSG00000165125.22	TRPV6
chr12:19170100-19171400	ENSG00000052126.15	PLEKHA5
chr11:96192000-96193500	ENSG00000184384.14	MAML2
chr5:138757600-138759400	ENSG00000044115.21	CTNNA1
chr7:12839100-12840600	ENSG00000122644.13	ARL4A
chr22:33013200-33015300	ENSG00000185666.15	SYN3
chr3:190519000-190523500	ENSG00000196083.10	IL1RAP
chr12:57214700-57215800	ENSG00000182379.10	NXPH4
chr1:219516500-219519500	ENSG00000215817.7	ZC3H11B
chr12:10176700-10177800	ENSG00000165685.9	TMEM52B
chr17:59298200-59300400	ENSG00000175155.11	YPEL2
chr4:83870500-83875800	ENSG00000138678.11	GPAT3
chr21:42281200-42283000	ENSG00000160179.19	ABCG1
chr3:64924200-64926800	ENSG00000163638.13	ADAMTS9
chr5:139771300-139773200	ENSG00000146005.4	PSD2
chr20:48678200-48679800	ENSG00000124126.14	PREX1
chr2:231698600-231699800	ENSG00000187514.17	PTMA
chr3:12707900-12709700	ENSG00000088726.16	TMEM40
chr5:32295900-32297000	ENSG00000150712.11	MTMR12
chr8:125595700-125597600	ENSG00000173334.4	TRIB1
chr17:134600-137100	ENSG00000268320.4	SCGB1C2
chr2:234247700-234248800	ENSG00000072080.11	SPP2
chr4:41879800-41882900	ENSG00000109133.13	TMEM33
chr1:15910500-15913900	ENSG00000116809.12	ZBTB17
chr18:7888700-7894800	ENSG00000173482.17	PTPRM
chr8:58191400-58194200	ENSG00000169122.11	FAM110B
chr1:14885000-14887000	ENSG00000189337.17	KAZN
chr1:108795900-108798100	ENSG00000116266.11	STXBP3
chr11:104951900-104953700	ENSG00000196954.14	CASP4
chr12:107037600-107039400	ENSG00000008405.12	CRY1
chr12:110428100-110429200	ENSG00000111229.16	ARPC3
chr14:50852300-50853400	ENSG00000131969.15	ABHD12B
chr15:35070300-35071900	ENSG00000255192.6	NANOGP8
chr15:50382800-50384200	ENSG00000104064.18	GABPB1
chr17:10212700-10214300	ENSG00000007237.19	GAS7
chr20:49780600-49782200	ENSG00000197818.12	SLC9A8
chr21:41120400-41122300	ENSG00000182240.16	BACE2
chr3:40497000-40498500	ENSG00000177842.12	ZNF620
chr5:134979600-134980900	ENSG00000152705.8	CATSPER3
chr5:137575800-137577100	ENSG00000152377.14	SPOCK1
chrX:156024600-156025800	ENSG00000182484.15	WASH6P
chr1:228410800-228412100	ENSG00000162931.12	TRIM17
chr12:51248800-51250500	ENSG00000183283.16	DAZAP2
chr16:28510000-28511600	ENSG00000197272.2	IL27
chr16:29786600-29787900	ENSG00000079616.13	KIF22
chr17:39711100-39712300	ENSG00000141736.14	ERBB2
chr20:48902700-48903900	ENSG00000124198.10	ARFGEF2
chr21:42997900-42999500	ENSG00000160199.15	PKNOX1
chr3:197515500-197516800	ENSG00000161267.12	BDH1
chr6:168328700-168329900	ENSG00000164488.12	DACT2
chr7:74106000-74107600	ENSG00000106683.15	LIMK1
chr9:93677900-93680100	ENSG00000197724.11	PHF2
chr3:171503400-171505100	ENSG00000154310.17	TNIK
chr1:9300-11300	ENSG00000186092.7	OR4F5
chr6:157682600-157683700	ENSG00000130340.17	SNX9
chr10:7601800-7603400	ENSG00000123243.15	ITIH5
chr9:89804000-89805200	ENSG00000130222.11	GADD45G
chr16:81105500-81109700	ENSG00000140905.11	GCSH
chr1:52127000-52128700	ENSG00000157077.16	ZFYVE9
chr12:51256500-51257800	ENSG00000170545.17	SMAGP
chr17:59453700-59455900	ENSG00000175155.11	YPEL2
chr19:32810800-32812400	ENSG00000173809.18	TDRD12
chr2:218167100-218169300	ENSG00000163464.8	CXCR1
chr3:190216200-190217800	ENSG00000090530.10	P3H2
chr1:39155900-39157100	ENSG00000127603.31	MACF1
chr1:39975100-39976300	ENSG00000168389.18	MFSD2A
chr22:40222700-40224400	ENSG00000100354.21	TNRC6B
chr3:13823000-13824100	ENSG00000154764.6	WNT7A
chr3:31888000-31889200	ENSG00000144645.15	OSBPL10
chr7:69410100-69414000	ENSG00000158321.18	AUTS2
chr9:89758900-89760300	ENSG00000130222.11	GADD45G
chr17:9232400-9233500	ENSG00000065320.9	NTN1
chr19:18352300-18353800	ENSG00000130517.14	PGPEP1
chr2:31249800-31251200	ENSG00000013016.16	EHD3
chr16:80848900-80853000	ENSG00000166446.15	CDYL2
chr21:14865800-14867000	ENSG00000180530.11	NRIP1
chr9:128300500-128303300	ENSG00000167112.10	TRUB2
chr6:137159500-137162600	ENSG00000164485.15	IL22RA2
chr2:202931200-202936400	ENSG00000138380.18	CARF
chr15:101036800-101042200	ENSG00000154237.13	LRRK1
chr5:11510700-11513400	ENSG00000169862.19	CTNND2
chr12:19389700-19393000	ENSG00000139154.16	AEBP2
chr20:53658900-53660100	ENSG00000171940.14	ZNF217
chr19:51680000-51684700	ENSG00000182310.15	SPACA6
chr11:34041400-34043700	ENSG00000135387.21	CAPRIN1
chr1:36496200-36497700	ENSG00000119535.18	CSF3R
chr1:121303400-121304600	ENSG00000171943.12	SRGAP2C
chr1:146474000-146475800	ENSG00000270339.3	PPIAL4H
chr1:148249900-148251500	ENSG00000263956.7	NBPF11
chr13:36765500-36767600	ENSG00000133111.4	RFXAP
chr14:23724100-23725300	ENSG00000100867.15	DHRS2
chr17:19098400-19100100	ENSG00000189152.11	GRAPL
chr18:950400-951700	ENSG00000141433.13	ADCYAP1
chr18:23692400-23693800	ENSG00000053747.17	LAMA3
chr18:76808900-76810900	ENSG00000130856.17	ZNF236
chr19:35359200-35360600	ENSG00000185897.7	FFAR3
chr2:91515600-91516800	ENSG00000153574.9	RPIA
chr2:110373000-110374100	ENSG00000256671.6	LIMS4
chr2:112616300-112618300	ENSG00000144136.11	SLC20A1
chr2:170441000-170442400	ENSG00000071909.19	MYO3B
chr2:188120800-188122500	ENSG00000144366.16	GULP1
chr20:23689500-23691100	ENSG00000101441.5	CST4
chr20:48213200-48214300	ENSG00000196562.14	SULF2
chr21:43436000-43437100	ENSG00000142178.9	SIK1
chr3:5091100-5092700	ENSG00000134108.14	ARL8B
chr4:128235900-128238000	ENSG00000164040.18	PGRMC2
chr5:178836900-178839400	ENSG00000178338.11	ZNF354B
chr6:28654800-28656000	ENSG00000232040.4	ZBED9
chr7:6850700-6852700	ENSG00000146574.16	CCZ1B
chr7:73166300-73167500	ENSG00000262461.6	SPDYE9
chr7:74834400-74836700	ENSG00000196275.15	GTF2IRD2
chr7:75085500-75086900	ENSG00000174428.18	GTF2IRD2B
chr7:143552200-143553400	ENSG00000271079.1	CTAGE15
chr7:143720200-143722100	ENSG00000170379.21	TCAF2
chr7:149056200-149057300	ENSG00000155660.11	PDIA4
chr8:72200-73300	ENSG00000176269.4	OR4F21
chr9:94329000-94330800	ENSG00000130950.14	NUTM2F
chr9:94351100-94353400	ENSG00000148110.16	MFSD14B
chr9:128135300-128136700	ENSG00000148334.16	PTGES2
chrX:114985500-114986700	ENSG00000123496.8	IL13RA2
chrX:149924800-149926000	ENSG00000283463.2	HSFX4
chr1:12384200-12385600	ENSG00000048707.15	VPS13D
chr1:26755000-26756600	ENSG00000117713.20	ARID1A
chr1:93655800-93657300	ENSG00000137936.18	BCAR3
chr1:146325900-146327100	ENSG00000270339.3	PPIAL4H
chr10:8194500-8195900	ENSG00000107485.18	GATA3
chr10:119388400-119389900	ENSG00000148908.15	RGS10
chr11:16972900-16975000	ENSG00000166689.16	PLEKHA7
chr16:12027600-12028800	ENSG00000048471.14	SNX29
chr16:55669300-55670600	ENSG00000103546.19	SLC6A2
chr22:49973000-49974200	ENSG00000198355.5	PIM3
chr4:3899500-3901600	ENSG00000184160.8	ADRA2C
chr5:36443100-36444300	ENSG00000164188.9	RANBP3L
chr5:142448400-142450200	ENSG00000187678.10	SPRY4
chr6:10439400-10440700	ENSG00000137203.15	TFAP2A
chr6:137710200-137711700	ENSG00000118503.15	TNFAIP3
chr8:8612200-8613600	ENSG00000253958.2	CLDN23
chr8:18085800-18087200	ENSG00000104763.20	ASAH1
chr8:55989400-55990600	ENSG00000254087.8	LYN
chr9:21098400-21099600	ENSG00000171855.7	IFNB1
chr9:109553800-109555000	ENSG00000157654.19	PALM2AKAP2
chrX:149928100-149929700	ENSG00000283463.2	HSFX4
chr3:5689900-5693800	ENSG00000134109.11	EDEM1
chr11:108643500-108646100	ENSG00000178105.11	DDX10
chr10:101376400-101378400	ENSG00000166167.18	BTRC
chr11:27436200-27438200	ENSG00000205213.14	LGR4
chr12:7872400-7874400	ENSG00000173262.12	SLC2A14
chr12:21670200-21671300	ENSG00000111716.14	LDHB
chr12:104153500-104155300	ENSG00000120837.8	NFYB
chr12:108915500-108917000	ENSG00000110887.8	DAO
chr14:60707700-60708800	ENSG00000100625.9	SIX4
chr15:22898300-22900500	ENSG00000273749.5	CYFIP1
chr16:66422200-66424300	ENSG00000166546.14	BEAN1
