enhancer_element	closest_gene_id	closest_gene_name
chr3:170432300-170433600	ENSG00000285218.1	RP11-654K19.6
chr6:163314200-163316000	ENSG00000112530.11	PACRG
chr10:99367500-99370600	ENSG00000119946.11	CNNM1
chr14:73148600-73150500	ENSG00000080815.19	PSEN1
chr14:32553600-32556000	ENSG00000151320.11	AKAP6
chr17:32731900-32734000	ENSG00000176658.17	MYO1D
chr18:55382600-55383800	ENSG00000196628.20	TCF4
chr7:135602000-135603100	ENSG00000155561.15	NUP205
chr7:37261100-37263200	ENSG00000155849.16	ELMO1
chr3:12901600-12903500	ENSG00000144713.13	RPL32
chr10:59181200-59182400	ENSG00000165443.12	PHYHIPL
chr16:23063100-23064900	ENSG00000103404.15	USP31
chr2:127051500-127053200	ENSG00000136717.15	BIN1
chr10:85848500-85851100	ENSG00000182771.19	GRID1
chr20:38852600-38854300	ENSG00000101445.10	PPP1R16B
chr5:125496100-125498400	ENSG00000168916.16	ZNF608
chr21:42273300-42279000	ENSG00000160179.19	ABCG1
chr2:54408000-54411000	ENSG00000115306.16	SPTBN1
chr3:116138600-116140200	ENSG00000185565.12	LSAMP
chr12:124663800-124665300	ENSG00000196498.13	NCOR2
chr22:37985000-37986800	ENSG00000100142.16	POLR2F
chr8:52379700-52384800	ENSG00000147488.11	ST18
chr13:97358800-97360200	ENSG00000139793.19	MBNL2
chr7:31782300-31786400	ENSG00000106341.11	PPP1R17
chr1:244411400-244415900	ENSG00000035687.10	ADSS2
chr22:38002500-38004400	ENSG00000100146.18	SOX10
chr1:3779200-3781500	ENSG00000235169.11	SMIM1
chr2:95032000-95033600	ENSG00000172005.11	MAL
chr3:15281000-15282600	ENSG00000131370.16	SH3BP5
chr10:6984700-6990000	ENSG00000065675.15	PRKCQ
chr11:83608500-83615200	ENSG00000150672.18	DLG2
chr7:132824900-132827800	ENSG00000221866.9	PLXNA4
chr11:66291300-66292400	ENSG00000179292.5	TMEM151A
chr22:50676200-50677700	ENSG00000251322.9	SHANK3
chr10:132648400-132650200	ENSG00000068383.19	INPP5A
chr14:98592100-98594300	ENSG00000127152.18	BCL11B
chr19:2645400-2648000	ENSG00000176533.13	GNG7
chr7:44235000-44238000	ENSG00000058404.20	CAMK2B
chr15:77564600-77565700	ENSG00000169783.13	LINGO1
chr11:116728900-116733300	ENSG00000137656.12	BUD13
chr5:176639100-176640900	ENSG00000175766.13	EIF4E1B
chr16:23847300-23849800	ENSG00000166501.14	PRKCB
chr3:170440500-170442600	ENSG00000285218.1	RP11-654K19.6
chr15:92081000-92085500	ENSG00000176463.14	SLCO3A1
chr9:27534800-27536400	ENSG00000120162.10	MOB3B
chr1:151713700-151715100	ENSG00000159409.15	CELF3
chr10:1735800-1738300	ENSG00000185736.16	ADARB2
chr17:78236700-78238300	ENSG00000204278.12	TMEM235
chr15:82047000-82048500	ENSG00000183496.6	MEX3B
chr10:1199500-1201300	ENSG00000185736.16	ADARB2
chr8:142446800-142449500	ENSG00000181790.11	ADGRB1
chr7:111996900-111998800	ENSG00000128512.23	DOCK4
chr8:132279800-132282500	ENSG00000184156.17	KCNQ3
chr17:19265100-19266400	ENSG00000072134.15	EPN2
chr3:72395900-72398300	ENSG00000163602.11	RYBP
chr7:8119900-8122900	ENSG00000003147.19	ICA1
chr12:50693400-50694800	ENSG00000123268.9	ATF1
chr10:11028500-11031700	ENSG00000048740.18	CELF2
chr14:77557300-77558400	ENSG00000100596.7	SPTLC2
chr1:54871300-54872500	ENSG00000116133.13	DHCR24
chr16:4768800-4770000	ENSG00000103199.14	ZNF500
chr3:182091100-182094900	ENSG00000181449.4	SOX2
chr13:99948100-99951900	ENSG00000139800.8	ZIC5
chr8:72880800-72884300	ENSG00000147601.15	TERF1
chr2:26859600-26863600	ENSG00000157851.17	DPYSL5
chr11:13691000-13694700	ENSG00000197601.13	FAR1
chr18:24529700-24532800	ENSG00000134489.7	HRH4
chr19:3537700-3538800	ENSG00000183397.6	C19orf71
chr1:240094400-240096400	ENSG00000155816.21	FMN2
chr10:59365600-59369000	ENSG00000148541.13	FAM13C
chr5:62326500-62327600	ENSG00000068796.19	KIF2A
chr7:6515800-6517500	ENSG00000215045.8	GRID2IP
chr15:41798900-41800100	ENSG00000137802.14	MAPKBP1
chr22:43819000-43820800	ENSG00000186976.15	EFCAB6
chr16:696700-697900	ENSG00000127585.12	FBXL16
chr16:699200-701300	ENSG00000127585.12	FBXL16
chr17:76476800-76477900	ENSG00000129667.13	RHBDF2
chr19:18784800-18786500	ENSG00000105664.11	COMP
chr4:4862300-4863500	ENSG00000163132.8	MSX1
chr22:38460700-38462000	ENSG00000168135.4	KCNJ4
chr22:50324700-50325900	ENSG00000205593.12	DENND6B
chr13:24003500-24008000	ENSG00000182957.16	SPATA13
chrX:129834400-129838400	ENSG00000188706.13	ZDHHC9
chr14:32934800-32937200	ENSG00000151322.20	NPAS3
chr2:158181500-158186000	ENSG00000007001.13	UPP2
chr1:154755700-154756800	ENSG00000143603.19	KCNN3
chr15:36879500-36881000	ENSG00000186073.14	CDIN1
chr15:36881800-36883000	ENSG00000186073.14	CDIN1
chr18:13524700-13525800	ENSG00000168675.19	LDLRAD4
chr2:131010300-131012300	ENSG00000136002.20	ARHGEF4
chr2:197842000-197843100	ENSG00000115896.16	PLCL1
chr2:241950500-241952300	ENSG00000216921.9	FAM240C
chr20:44220300-44221500	ENSG00000132823.11	OSER1
chr9:89361200-89363700	ENSG00000187764.12	SEMA4D
chr6:56845200-56846600	ENSG00000151914.21	DST
chr8:1996900-1999300	ENSG00000176595.4	KBTBD11
chr3:107949600-107952100	ENSG00000196776.17	CD47
chr11:57466700-57470300	ENSG00000186907.8	RTN4RL2
chr20:1293100-1294900	ENSG00000101298.15	SNPH
chr1:18007100-18008900	ENSG00000117154.12	IGSF21
chr1:177234400-177236100	ENSG00000198797.7	BRINP2
chr10:3510000-3512300	ENSG00000067082.15	KLF6
chr11:113934700-113936000	ENSG00000149305.7	HTR3B
chr11:119800300-119801700	ENSG00000110400.11	NECTIN1
chr11:123645000-123646500	ENSG00000166257.10	SCN3B
chr14:77263700-77265700	ENSG00000165553.5	NGB
chr14:96608600-96609800	ENSG00000090060.19	PAPOLA
chr15:25228700-25230800	ENSG00000114062.22	UBE3A
chr15:31953300-31955700	ENSG00000175344.19	CHRNA7
chr15:77713600-77714900	ENSG00000169783.13	LINGO1
chr19:3243300-3245400	ENSG00000161082.13	CELF5
chr3:32152800-32154800	ENSG00000152642.11	GPD1L
chr3:118636400-118639500	ENSG00000144847.13	IGSF11
chr4:6538000-6540400	ENSG00000074211.14	PPP2R2C
chr4:24993500-24995000	ENSG00000181982.19	CCDC149
chr5:4144300-4145700	ENSG00000170549.4	IRX1
chr5:155285300-155286700	ENSG00000226650.6	KIF4B
chr8:141687500-141689100	ENSG00000226490.2	AC138647.1
chr9:134966500-134969900	ENSG00000085265.11	FCN1
chr7:28726100-28727700	ENSG00000146592.17	CREB5
chr1:211788100-211793200	ENSG00000123684.13	LPGAT1
chr4:87848000-87852300	ENSG00000152595.16	MEPE
chr10:66931700-66933300	ENSG00000198739.11	LRRTM3
chr9:13448900-13451600	ENSG00000107186.17	MPDZ
chr14:90580400-90581700	ENSG00000165914.15	TTC7B
chr17:29868700-29870000	ENSG00000141298.19	SSH2
chr17:81162400-81164200	ENSG00000225180.8	PVALEF
chr7:862300-864000	ENSG00000239857.7	GET4
chr7:14894600-14895900	ENSG00000136267.14	DGKB
chr2:47018100-47019300	ENSG00000180398.13	MCFD2
chr1:160046000-160047400	ENSG00000177807.10	KCNJ10
chr17:70620200-70623900	ENSG00000123700.5	KCNJ2
chr20:38249700-38251400	ENSG00000149633.12	KIAA1755
chr11:120094500-120097700	ENSG00000137699.17	TRIM29
chr21:25943800-25945600	ENSG00000142192.21	APP
chr20:38905800-38908800	ENSG00000101447.15	FAM83D
chr15:44162500-44165200	ENSG00000171877.21	FRMD5
chr7:141415800-141419600	ENSG00000006530.18	AGK
chr4:76152300-76157400	ENSG00000138750.15	NUP54
chr1:199083600-199084700	ENSG00000081237.20	PTPRC
chr18:79539700-79545000	ENSG00000060069.18	CTDP1
chr3:125393600-125395800	ENSG00000163848.20	ZNF148
chr18:13992900-13994300	ENSG00000185231.5	MC2R
chr20:2697900-2699300	ENSG00000088881.21	EBF4
chr7:151139600-151142700	ENSG00000133612.19	AGAP3
chr9:19679400-19683000	ENSG00000155886.11	SLC24A2
chr1:243185000-243186700	ENSG00000143702.16	CEP170
chr14:90558000-90562400	ENSG00000165914.15	TTC7B
chr17:45900600-45903800	ENSG00000186868.17	MAPT
chr11:112833200-112838100	ENSG00000149294.17	NCAM1
chrX:13926100-13930100	ENSG00000046653.15	GPM6B
chr1:35715300-35716800	ENSG00000142686.8	C1orf216
chr15:101479500-101481000	ENSG00000140479.18	PCSK6
chr13:40273200-40274900	ENSG00000150907.10	FOXO1
chr11:83023000-83024100	ENSG00000137502.10	RAB30
chr12:119071300-119073000	ENSG00000139767.10	SRRM4
chr13:28963900-28965600	ENSG00000132938.22	MTUS2
chr13:80923600-80924800	ENSG00000136158.12	SPRY2
chr3:191888500-191890300	ENSG00000253548.1	PYDC2
chr4:75052800-75054900	ENSG00000169116.11	PARM1
chr1:201371600-201372800	ENSG00000118194.20	TNNT2
chr11:67617100-67618300	ENSG00000167792.13	NDUFV1
chr1:242202900-242205500	ENSG00000197769.6	MAP1LC3C
chr9:85037300-85039700	ENSG00000148053.17	NTRK2
chr1:208450000-208451800	ENSG00000076356.7	PLXNA2
chr4:38306600-38309100	ENSG00000065882.16	TBC1D1
chr2:224986200-224989600	ENSG00000135905.20	DOCK10
chr17:66641900-66646600	ENSG00000075429.9	CACNG5
chr17:38559100-38560800	ENSG00000277363.5	SRCIN1
chr9:13113100-13114400	ENSG00000107186.17	MPDZ
chr1:228913000-228914800	ENSG00000116574.6	RHOU
chr9:8155300-8157200	ENSG00000153707.18	PTPRD
chr5:68744100-68745300	ENSG00000145740.19	SLC30A5
chr20:20655700-20658700	ENSG00000188559.15	RALGAPA2
chr18:10472100-10473500	ENSG00000154856.13	APCDD1
chrX:28689400-28690900	ENSG00000169306.10	IL1RAPL1
chr7:66670500-66672200	ENSG00000243335.10	KCTD7
chr11:11969500-11970900	ENSG00000050165.19	DKK3
chr3:107803500-107804600	ENSG00000114439.19	BBX
chr7:76248300-76252800	ENSG00000177679.16	SRRM3
chr15:90908600-90910900	ENSG00000196547.15	MAN2A2
chr5:95945400-95946600	ENSG00000118985.16	ELL2
chr7:51269200-51270300	ENSG00000106078.19	COBL
chr6:39387300-39389700	ENSG00000164627.18	KIF6
chr1:10343200-10344400	ENSG00000054523.19	KIF1B
chrX:13895400-13896900	ENSG00000046653.15	GPM6B
chr6:157565700-157566800	ENSG00000175048.17	ZDHHC14
chr11:134096200-134099500	ENSG00000166086.13	JAM3
chr12:98821400-98822500	ENSG00000185046.19	ANKS1B
chr11:116878500-116881000	ENSG00000160584.17	SIK3
chr15:89394600-89396300	ENSG00000140521.17	POLG
chr9:117461700-117466600	ENSG00000148219.18	ASTN2
chr10:106669500-106673800	ENSG00000108018.16	SORCS1
chr12:99144900-99151400	ENSG00000185046.19	ANKS1B
chr13:43481800-43483400	ENSG00000120658.13	ENOX1
chr22:41093400-41094500	ENSG00000100393.14	EP300
chr9:19476300-19485600	ENSG00000177076.6	ACER2
chr16:51053900-51059400	ENSG00000103449.12	SALL1
chr1:3303000-3305600	ENSG00000142611.17	PRDM16
chr3:170501800-170503200	ENSG00000013293.6	SLC7A14
chr4:17586500-17587900	ENSG00000002549.13	LAP3
chr17:28575200-28576400	ENSG00000109107.14	ALDOC
chr9:5427600-5432500	ENSG00000107020.10	PLGRKT
chr22:23898300-23899500	ENSG00000240972.2	MIF
chr17:73084100-73086000	ENSG00000133195.11	SLC39A11
chr5:137369500-137371900	ENSG00000152377.14	SPOCK1
chr1:108757300-108759900	ENSG00000116266.11	STXBP3
chr13:46093500-46099400	ENSG00000080618.17	CPB2
chr5:31911200-31912300	ENSG00000133401.16	PDZD2
chr2:196526300-196529900	ENSG00000138411.13	HECW2
chr10:121734100-121736100	ENSG00000066468.24	FGFR2
chr15:90576000-90577700	ENSG00000140577.16	CRTC3
chr15:85088700-85095500	ENSG00000073417.15	PDE8A
chr15:52508900-52510000	ENSG00000197535.15	MYO5A
chr1:65997800-66000300	ENSG00000184588.18	PDE4B
chr10:132130300-132134300	ENSG00000188385.12	JAKMIP3
chr14:65359700-65360900	ENSG00000033170.17	FUT8
chr13:66792700-66796800	ENSG00000184226.15	PCDH9
chr8:108581800-108583600	ENSG00000104412.8	EMC2
chr11:115323600-115326200	ENSG00000182985.18	CADM1
chr4:61209900-61213600	ENSG00000150471.17	ADGRL3
chr14:93735600-93738700	ENSG00000175785.13	PRIMA1
chr2:130825200-130826400	ENSG00000136002.20	ARHGEF4
chr20:48744500-48746200	ENSG00000124126.14	PREX1
chr17:77213900-77215300	ENSG00000129657.16	SEC14L1
chr7:43551800-43552900	ENSG00000164543.7	STK17A
chr11:112693900-112699700	ENSG00000149294.17	NCAM1
chr20:5165800-5168100	ENSG00000101290.14	CDS2
chr16:46926700-46927900	ENSG00000166123.14	GPT2
chr1:233646400-233647600	ENSG00000135750.15	KCNK1
chr3:182244500-182246700	ENSG00000181449.4	SOX2
chr8:104729700-104733600	ENSG00000147650.12	LRP12
chr5:36660200-36661300	ENSG00000079215.15	SLC1A3
chr10:116990800-116992400	ENSG00000187164.20	SHTN1
chr2:152450200-152451700	ENSG00000157827.20	FMNL2
chr19:39109900-39111100	ENSG00000183760.11	ACP7
chr10:14480600-14482500	ENSG00000151474.23	FRMD4A
chr19:46488700-46490500	ENSG00000204851.7	PNMA8B
chr18:8380200-8383700	ENSG00000173482.17	PTPRM
chr2:235711400-235713100	ENSG00000157985.19	AGAP1
chr11:116867400-116868900	ENSG00000160584.17	SIK3
chr11:83016300-83017700	ENSG00000137502.10	RAB30
chr10:23172600-23175900	ENSG00000168267.7	PTF1A
chr19:13690500-13692800	ENSG00000104957.14	CCDC130
chr7:22146300-22149900	ENSG00000136237.19	RAPGEF5
chr6:44360700-44363600	ENSG00000249481.7	SPATS1
chrX:29729200-29730900	ENSG00000169306.10	IL1RAPL1
chr14:103003200-103005100	ENSG00000198752.11	CDC42BPB
chr5:65135700-65137200	ENSG00000049192.15	ADAMTS6
chr16:24846000-24847600	ENSG00000158865.12	SLC5A11
chr11:126697900-126699100	ENSG00000110080.20	ST3GAL4
chr9:137827900-137829300	ENSG00000181090.21	EHMT1
chr3:9694200-9698900	ENSG00000144550.13	CPNE9
chr4:6422700-6428200	ENSG00000074211.14	PPP2R2C
chr7:51270300-51271400	ENSG00000106078.19	COBL
chr4:169993500-169995800	ENSG00000198948.12	MFAP3L
chr12:106043700-106050600	ENSG00000074590.14	NUAK1
chr10:24604500-24605600	ENSG00000107863.19	ARHGAP21
chr16:27887100-27888500	ENSG00000169181.13	GSG1L
chr16:47044500-47045800	ENSG00000171208.10	NETO2
chr17:20255700-20257400	ENSG00000128487.18	SPECC1
chr3:124141000-124142100	ENSG00000160145.16	KALRN
chr8:100535700-100537100	ENSG00000186106.11	ANKRD46
chr11:78190300-78191500	ENSG00000118369.13	USP35
chr11:118653300-118654400	ENSG00000019144.19	PHLDB1
chr15:62458900-62460000	ENSG00000171914.16	TLN2
chr15:91850600-91851800	ENSG00000176463.14	SLCO3A1
chr6:16421800-16422900	ENSG00000288708.1	RP3-467D16.4
chr6:136746700-136747900	ENSG00000197442.10	MAP3K5
chr9:135879000-135881000	ENSG00000130559.19	CAMSAP1
chr6:110625300-110626900	ENSG00000004809.14	SLC22A16
chr1:211813000-211816600	ENSG00000123684.13	LPGAT1
chr13:77078300-77082300	ENSG00000005810.19	MYCBP2
chr16:56551600-56552700	ENSG00000102891.4	MT4
chr15:34974400-34978800	ENSG00000021776.11	AQR
chr11:123682100-123685600	ENSG00000166257.10	SCN3B
chr1:182680200-182681900	ENSG00000135824.12	RGS8
chr18:5417100-5418200	ENSG00000082397.18	EPB41L3
chr11:119979300-119981100	ENSG00000137699.17	TRIM29
chr20:54024000-54026500	ENSG00000064787.13	BCAS1
chr3:13383200-13386000	ENSG00000132182.12	NUP210
chr16:67535100-67536300	ENSG00000039523.20	RIPOR1
chr3:181623700-181625200	ENSG00000181449.4	SOX2
chr6:134688200-134692600	ENSG00000118514.14	ALDH8A1
chr21:26001400-26002700	ENSG00000142192.21	APP
chr15:30888400-30890100	ENSG00000198690.10	FAN1
chr7:104794300-104795900	ENSG00000005483.21	KMT2E
chr4:7799800-7801000	ENSG00000196526.11	AFAP1
chr7:140898600-140901000	ENSG00000157764.14	BRAF
chr1:9982000-9986200	ENSG00000173614.14	NMNAT1
chr15:85114600-85115800	ENSG00000073417.15	PDE8A
chr8:9769500-9771700	ENSG00000173273.16	TNKS
chr20:63466900-63469000	ENSG00000075043.20	KCNQ2
chr8:79610300-79613400	ENSG00000104435.14	STMN2
chr8:25299900-25301300	ENSG00000147459.18	DOCK5
chr9:96242000-96244400	ENSG00000130948.10	HSD17B3
chr20:10218400-10219500	ENSG00000132639.13	SNAP25
chr3:171772600-171773800	ENSG00000075651.16	PLD1
chr8:25264500-25266400	ENSG00000147459.18	DOCK5
chr20:32982800-32985500	ENSG00000167098.12	SUN5
chr1:171915300-171918500	ENSG00000197959.14	DNM3
chr5:36599400-36600600	ENSG00000079215.15	SLC1A3
chr16:56223100-56225600	ENSG00000087258.16	GNAO1
chr11:84313000-84318600	ENSG00000150672.18	DLG2
chr2:157303800-157307500	ENSG00000136541.15	ERMN
chr14:77978300-77981000	ENSG00000063761.16	ADCK1
chr16:77354100-77356800	ENSG00000140873.16	ADAMTS18
chr6:156551700-156555600	ENSG00000049618.24	ARID1B
chr7:99357100-99360000	ENSG00000130429.15	ARPC1B
chr17:17194300-17196000	ENSG00000179598.6	PLD6
chr7:151585400-151587200	ENSG00000106617.15	PRKAG2
chr1:10330700-10332200	ENSG00000054523.19	KIF1B
chr1:50674800-50676200	ENSG00000142700.12	DMRTA2
chr11:105903000-105904600	ENSG00000170903.11	MSANTD4
chr11:112996200-112998400	ENSG00000149294.17	NCAM1
chr13:77705300-77706800	ENSG00000139737.22	SLAIN1
chr13:83793600-83795800	ENSG00000178235.8	SLITRK1
chr15:31768400-31770000	ENSG00000169918.10	OTUD7A
chr2:198126900-198129200	ENSG00000115896.16	PLCL1
chr20:38229100-38230400	ENSG00000149633.12	KIAA1755
chr3:17259200-17261000	ENSG00000131374.14	TBC1D5
chr4:167188000-167189500	ENSG00000196104.11	SPOCK3
chr6:97039900-97041400	ENSG00000186231.17	KLHL32
chr9:8396800-8398600	ENSG00000153707.18	PTPRD
chr15:29961800-29962900	ENSG00000104067.17	TJP1
chr9:19677400-19679200	ENSG00000155886.11	SLC24A2
chr22:25093600-25094800	ENSG00000197077.14	KIAA1671
chr10:59849200-59850900	ENSG00000108091.11	CCDC6
chr4:165436300-165438200	ENSG00000109472.14	CPE
chr5:74665200-74666800	ENSG00000049860.14	HEXB
chr17:9909300-9914000	ENSG00000109047.8	RCVRN
chr21:42190300-42192000	ENSG00000160179.19	ABCG1
chr5:142677900-142679400	ENSG00000113578.18	FGF1
chr1:209852800-209857200	ENSG00000117597.18	UTP25
chr16:19870900-19872300	ENSG00000167191.12	GPRC5B
chr22:31333200-31334400	ENSG00000100105.18	PATZ1
chr2:164954600-164956200	ENSG00000169507.9	SLC38A11
chr1:109264700-109266300	ENSG00000143126.8	CELSR2
chr5:150353800-150355600	ENSG00000070814.22	TCOF1
chr3:170447000-170449500	ENSG00000285218.1	RP11-654K19.6
chr3:58409400-58411100	ENSG00000168297.16	PXK
chr11:13356800-13360600	ENSG00000133794.20	ARNTL
chr11:46660900-46662000	ENSG00000175224.17	ATG13
chr1:66145100-66146200	ENSG00000184588.18	PDE4B
chr12:46134800-46138400	ENSG00000111371.16	SLC38A1
chr10:79111700-79112800	ENSG00000108175.18	ZMIZ1
chr1:174926800-174929500	ENSG00000152061.24	RABGAP1L
chr2:25367000-25369900	ENSG00000119772.18	DNMT3A
chr17:45988300-45994400	ENSG00000256762.1	STH
chr2:39684700-39687100	ENSG00000152154.11	TMEM178A
chr8:42415500-42417400	ENSG00000078668.14	VDAC3
chr11:110323400-110325500	ENSG00000137710.17	RDX
chr12:57735400-57736800	ENSG00000135439.12	AGAP2
chr1:211696300-211699600	ENSG00000117650.13	NEK2
chr17:31416700-31418400	ENSG00000131242.18	RAB11FIP4
chr6:12892200-12894700	ENSG00000112137.18	PHACTR1
chr9:113142100-113143700	ENSG00000136867.11	SLC31A2
chr9:113140800-113141900	ENSG00000136867.11	SLC31A2
chr12:122849000-122850100	ENSG00000130787.14	HIP1R
chr3:183798200-183799700	ENSG00000163872.16	YEATS2
chr8:29180300-29183700	ENSG00000197892.13	KIF13B
chr1:204248100-204250200	ENSG00000143850.16	PLEKHA6
chr3:13024500-13026300	ENSG00000144711.16	IQSEC1
chr1:201818900-201820800	ENSG00000198700.10	IPO9
chr17:39182200-39184600	ENSG00000067191.16	CACNB1
chr17:82678500-82680900	ENSG00000141542.11	RAB40B
chr5:34190000-34193400	ENSG00000082196.21	C1QTNF3
chr11:46681100-46682300	ENSG00000175220.12	ARHGAP1
chr1:195263000-195265200	ENSG00000162687.19	KCNT2
chr11:73685600-73686900	ENSG00000021300.14	PLEKHB1
chr2:49710100-49712800	ENSG00000179915.24	NRXN1
chr2:161961100-161963400	ENSG00000197635.11	DPP4
chr5:89252800-89254600	ENSG00000081189.16	MEF2C
chr5:92365100-92366500	ENSG00000113369.9	ARRDC3
chr6:68834400-68836800	ENSG00000135298.15	ADGRB3
chr14:70099500-70100900	ENSG00000100678.19	SLC8A3
chr15:77413200-77414300	ENSG00000173517.11	PEAK1
chr3:35788700-35790400	ENSG00000172995.17	ARPP21
chr7:64950200-64951700	ENSG00000152926.15	ZNF117
chr7:129463300-129464700	ENSG00000128578.10	STRIP2
chr8:108759700-108760800	ENSG00000164841.5	TMEM74
chr1:10244500-10245800	ENSG00000054523.19	KIF1B
chr1:207863100-207864200	ENSG00000174059.17	CD34
chr11:111836700-111837900	ENSG00000086848.15	ALG9
chr4:3322100-3323200	ENSG00000159788.19	RGS12
chr4:100188600-100189800	ENSG00000145358.6	DDIT4L
chr5:154141000-154142200	ENSG00000164574.16	GALNT10
chr7:28411600-28413100	ENSG00000146592.17	CREB5
chr15:29956500-29958200	ENSG00000104067.17	TJP1
chr18:62866800-62868200	ENSG00000081913.14	PHLPP1
chr2:239817900-239821900	ENSG00000130414.13	NDUFA10
chr21:34610000-34613300	ENSG00000159200.18	RCAN1
chr6:158414900-158416400	ENSG00000130338.13	TULP4
chr12:120618000-120621400	ENSG00000157782.9	CABP1
chr12:68866800-68869700	ENSG00000135678.12	CPM
chr15:81144500-81147000	ENSG00000156206.14	CFAP161
chr10:11337600-11340000	ENSG00000048740.18	CELF2
chr3:197671100-197672500	ENSG00000145016.16	RUBCN
chr11:9222000-9223700	ENSG00000184014.9	DENND5A
chr11:73645900-73647600	ENSG00000021300.14	PLEKHB1
chr3:39456100-39458500	ENSG00000168314.18	MOBP
chr5:126440500-126441700	ENSG00000155324.10	GRAMD2B
chr1:61195800-61199700	ENSG00000162599.17	NFIA
chr12:21322900-21324100	ENSG00000084453.17	SLCO1A2
chr2:21279100-21283200	ENSG00000218819.6	TDRD15
chr17:5910300-5914600	ENSG00000285471.1	RP11-960B9.3
chr1:156619300-156621100	ENSG00000132702.13	HAPLN2
chr12:112485600-112490700	ENSG00000179295.18	PTPN11
chr3:184340200-184341400	ENSG00000175182.15	FAM131A
chr11:64628900-64630700	ENSG00000110076.19	NRXN2
chr11:131584400-131585500	ENSG00000182667.15	NTM
chr22:17010400-17015600	ENSG00000215568.9	GAB4
chrX:50814300-50815500	ENSG00000158352.17	SHROOM4
chr20:18718700-18722700	ENSG00000132631.6	SCP2D1
chr20:38673100-38675900	ENSG00000124143.10	ARHGAP40
chr7:100862500-100863700	ENSG00000087077.14	TRIP6
chr3:171223900-171226100	ENSG00000154310.17	TNIK
chr17:21076600-21078700	ENSG00000124422.12	USP22
chr2:20485100-20486300	ENSG00000143878.10	RHOB
chr16:51437800-51439500	ENSG00000224578.5	HNRNPA1P48
chr8:129952000-129955200	ENSG00000153310.19	CYRIB
chr4:82660800-82662300	ENSG00000249242.8	TMEM150C
chr1:46543000-46544400	ENSG00000282881.2	TMEM275
chr10:86201500-86202600	ENSG00000182771.19	GRID1
chr10:104639400-104641900	ENSG00000156395.14	SORCS3
chr10:114931000-114932200	ENSG00000165832.6	TRUB1
chr12:108459700-108461400	ENSG00000198855.7	FICD
chr16:89188100-89189400	ENSG00000259803.8	SLC22A31
chr19:3647400-3649000	ENSG00000105298.14	CACTIN
chr2:3177600-3179200	ENSG00000032389.13	EIPR1
chr5:9849100-9850400	ENSG00000169777.7	TAS2R1
chr5:161345400-161346700	ENSG00000145864.14	GABRB2
